4,348,abandon
2,21,abhor
3,317,abnormal
4,492,abroad
3,157,abrupt
4,544,absent
3,250,absorb
4,638,abstract
3,209,absurd
3,262,abundant
4,872,abuse
3,121,academy
3,151,accelerate
5,2080,access
4,478,accident
3,65,acclaim
4,430,accommodate
3,298,accompany
3,284,accomplish
3,287,accord
-1,-1,account for
3,191,accumulate
3,100,accuse
4,753,acid
2,11,acoustical
2,23,acquaint
4,518,acquire
3,75,acre
2,82,acronym
4,783,acute
4,437,adapt
4,1278,address
4,361,adjacent
3,98,adjunct
1,3,administrate
3,135,admire
4,343,admission
4,425,admit
2,19,adobe
3,259,adolescent
2,42,adorn
3,287,advent
4,451,adverse
3,359,advocate
1,6,aesthetical
4,308,affair
4,876,agent
3,341,aggregate
4,513,aggressive
3,140,agitation
3,263,akin
3,232,alarm
2,60,algae
3,300,alien
2,29,alkali
2,13,alligator
3,40,alloy
2,63,allude
4,506,alter
3,240,alternate
3,104,altitude
2,44,aluminum
3,146,amateur
3,206,amazing
3,273,ambition
3,166,amendment
3,245,ample
4,385,analogy
3,234,analyze
3,122,ancestor
4,497,angle
3,304,anonymous
2,21,antagonize
2,54,Antarctica
3,222,anthropology
3,113,antibiotic
3,280,anticipate
1,0,antiquate
4,974,anxiety
2,43,ape
3,66,apprentice
5,3621,approach
5,2038,appropriate
3,191,approve
4,798,approximately
3,95,aquatic
4,429,arbitrary
3,195,arch
3,138,archaeology
4,495,architecture
2,39,arctic
3,105,arid
4,791,arise
2,38,armor
4,480,array
3,328,arrest
3,358,artery
4,936,article
3,329,articulate
2,82,artifact
2,51,artisan
3,64,ascend
2,40,asphalt
3,111,aspiring
3,145,assemble
3,379,assert
4,737,assess
3,238,assign
4,970,assume
2,10,asteroid
3,168,astonishing
3,80,astronomy
3,98,astute
2,47,atheist
3,239,attach
3,301,attain
4,427,attribute
3,175,auditory
2,8,auger
3,323,authentic
3,133,autobiography
3,133,automated
4,692,autonomy
2,8,avant-garde
3,135,avenue
2,57,avid
4,1168,aware
3,205,awkward
3,75,axe
4,451,axis
2,16,baboon
3,122,backbone
4,1040,background
3,266,backward
3,236,bacteria
4,1427,balance
3,64,balcony
3,64,ballet
2,8,barb
4,323,bare
2,38,barge
3,131,bark
3,60,barn
3,127,barrel
3,92,barren
4,437,barrier
2,47,barter
3,106,basement
5,1784,basic
3,158,basin
3,180,battery
4,722,battle
3,183,bay
2,46,beacon
2,38,beak
4,278,beam
3,129,beast
2,20,beaver
4,436,behave
4,1351,belief
4,561,belong
3,201,belt
3,170,bend
4,479,beneficial
2,14,besiege
4,552,bias
3,275,bind
3,216,biography
3,323,biologist
1,8,bipedal
2,24,bison
3,174,bite
3,180,bizarre
3,166,blade
3,102,blast
3,52,blazing
3,116,bleak
3,208,blend
3,60,blossom
4,318,blow
3,100,boast
3,371,bodily
3,96,boil
4,507,bond
3,217,boom
3,212,boost
4,730,border
2,61,botanical
2,31,boulder
2,54,bounce
4,625,boundary
3,187,bow
2,69,boycott
3,114,brass
3,328,breach
4,378,breakdown
3,163,breathe
3,178,breed
3,80,breeze
3,184,brick
4,902,brief
3,73,brilliance
2,28,brim
3,70,brittle
3,227,broadcast
3,124,bronze
3,138,bubble
2,31,buckle
2,10,bugle
3,84,bulb
4,401,bulk
1,4,bumblebee
3,120,bunch
4,559,burden
1,2,burgeon
3,207,burial
2,22,burrow
3,248,burst
3,82,bust
3,72,butterfly
3,177,cabinet
3,197,cable
3,223,calcium
3,187,calendar
2,53,calorie
2,52,camel
2,45,camouflage
4,420,camp
4,722,campaign
3,124,campus
5,21592,can
5,21592,can
3,170,canal
4,419,candidate
2,41,canoe
3,91,canopy
2,23,canyon
4,866,capable
4,640,capture
4,530,carbon
4,821,career
3,113,cargo
1,14,carnivore
3,51,carpenter
3,132,carriage
3,97,cart
3,99,cartoon
3,78,carve
4,591,cast
3,178,caste
3,240,casual
3,70,casualty
4,947,category
3,108,cater
2,16,caterpillar
3,125,cathedral
3,282,cautious
3,166,cavity
3,297,cease
2,30,cedar
3,210,ceiling
4,361,celebrated
3,70,celestial
3,62,cellar
3,212,cellular
2,40,cellulose
2,22,Celsius
3,171,census
3,47,ceramics
3,266,ceremony
4,1271,challenge
4,297,chamber
4,973,chance
4,624,channel
3,287,chaos
3,128,chapel
3,73,charcoal
4,384,chest
4,656,chief
3,72,chill
2,26,chimpanzee
3,120,chip
2,18,chisel
2,26,chlorophyll
3,115,chord
1,5,choreograph
3,136,chorus
2,45,chunk
4,335,circuit
4,332,circular
3,241,circumstance
3,234,cite
3,346,civic
3,261,civilian
3,200,classify
2,41,claw
3,220,clay
3,128,clerk
3,91,cliff
3,96,cling
3,85,clip
3,173,clue
3,90,clumsy
3,388,cluster
3,192,coach
3,141,coarse
4,250,coat
3,136,cohesive
3,77,coil
3,224,coincide
4,498,collaboration
4,1057,collective
2,56,collide
3,222,colony
3,158,comedy
2,19,comet
3,348,commerce
4,391,commission
3,340,commodity
3,238,commonsense
2,39,commute
3,211,compact
4,583,comparative
3,113,compass
3,77,compile
3,330,complement
5,2213,complex
4,683,complicated
4,915,component
3,137,compose
4,793,comprehensive
2,42,compress
3,304,comprise
3,192,conceal
3,267,conceive
4,1054,concerning
3,156,conclusive
4,747,concrete
2,31,condense
1,4,condor
4,978,conduct
3,104,cone
2,12,confederacy
3,167,confer
4,313,configuration
3,124,confine
4,458,confirm
4,1598,conflict
3,340,conform
3,310,confront
3,122,congestion
3,80,congress
4,444,conjunction
2,21,connoisseur
3,121,conquer
3,182,consecutive
4,959,consequence
4,529,conservation
4,595,conservative
4,435,consist
4,1029,consistent
4,1141,constant
3,251,constituent
4,694,constitute
4,494,constitution
3,214,consume
5,1290,contact
4,1281,contemporary
5,1693,content
5,2774,context
3,246,continual
4,778,continuous
3,308,continuum
4,892,contribute
4,424,controversy
2,36,convection
3,365,convention
3,175,converge
3,146,converse
3,333,convert
4,382,convey
2,72,convict
3,313,convince
3,298,coordinate
4,449,cope
3,225,copper
3,72,coral
3,272,cord
4,1171,core
3,178,correlate
4,368,correspond
3,128,corridor
3,55,corrosion
3,135,cosmic
3,108,costume
3,281,cotton
3,252,counterpart
2,41,crab
3,285,craft
3,80,cranial
2,43,crater
4,888,credit
1,5,crisscross
3,250,critic
5,1903,critical
2,15,crouch
2,36,crow
4,347,crowd
4,992,crucial
3,295,crude
3,86,crust
3,213,crystal
3,70,cube
3,153,cue
2,50,culminate
4,312,cure
4,322,curious
4,399,curriculum
3,121,curtain
4,503,curve
3,118,cylinder
3,110,dairy
3,111,dam
3,118,damp
3,133,daring
3,209,dawn
3,66,dazzling
3,87,dealer
4,1199,debate
3,124,debris
3,243,decay
3,93,deceive
3,282,declare
4,830,decline
2,31,decompose
3,53,decorate
3,94,dedicate
4,397,defeat
4,492,defend
3,188,deficient
4,332,definite
3,66,degrade
3,122,deity
4,399,deliberate
4,289,delicate
3,119,delta
2,26,democrat
2,37,demolish
3,284,dense
3,174,depict
3,192,deposit
2,46,depress
3,115,deprive
4,432,derive
3,113,descend
3,298,deserve
3,153,designate
4,542,desirable
4,345,destructive
4,374,detect
3,157,deter
3,94,deteriorate
4,1205,determine
2,16,devastate
3,183,devoid
2,37,devour
3,195,dictate
3,306,differentiate
3,248,diffuse
4,398,dilemma
3,85,dilute
3,112,dim
2,18,dime
4,732,dimension
2,33,dinosaur
3,183,dioxide
4,379,disaster
3,92,discard
3,210,discern
4,378,discharge
4,713,discipline
3,176,discriminate
3,96,dismay
3,77,disperse
4,373,disposal
4,544,dispute
2,28,disrepute
3,103,disseminate
3,145,dissolve
4,530,distant
4,1089,distinct
4,705,distinguish
3,140,distort
3,102,distract
3,205,distribute
4,431,district
3,142,disturb
3,88,ditch
3,94,dive
3,212,divergent
4,780,diverse
3,124,divert
4,643,doctrine
2,61,dogged
4,767,domain
4,1469,domestic
4,387,dominate
3,134,dot
5,3491,down
4,445,draft
3,188,drain
4,393,drama
4,680,dramatic
3,209,drift
2,50,drip
2,22,droplet
3,136,drought
3,190,dull
3,90,dumb
3,83,dwarf
3,154,dwell
3,110,dye
4,876,dynamic
3,278,eager
3,140,earnest
2,20,earthenware
3,117,eccentric
3,242,echo
3,69,eclipse
3,244,ecology
4,770,edge
2,70,edible
2,21,eject
4,444,elaborate
3,280,electron
3,83,elegance
3,98,elevate
3,216,elicit
3,206,eligible
4,411,eliminate
2,55,elliptical
3,99,eloquent
3,212,elusive
2,73,emanate
2,28,embellish
3,200,embody
4,409,embrace
3,141,embryo
4,655,emerge
2,59,emit
4,444,emphasize
3,58,enclose
3,244,encompass
4,599,encounter
3,143,endangered
-1,-1,endeavor
2,49,endow
3,220,endure
3,179,energetic
4,885,engage
1,5,engrave
4,604,enhance
4,576,enormous
-1,-1,enroll
3,282,entail
4,589,enterprise
4,412,enthusiasm
4,549,entity
4,381,entrance
3,154,entrepreneur
4,879,entry
3,189,enzyme
4,394,episode
3,111,epoch
2,41,equator
4,551,equilibrium
3,91,equip
4,870,equivalent
4,791,era
3,130,erect
3,90,erode
4,652,escape
4,639,essence
4,612,estimate
2,8,etch
3,186,ethic
2,43,evaporate
5,7112,evenly
3,181,evoke
3,296,evolve
3,97,exaggerate
2,22,excavate
4,539,exclusive
3,168,execute
3,117,exemplify
3,160,exempt
3,291,exert
3,136,exhaustion
4,413,exhibit
2,42,exhilarating
