3,323,Historian
4,800,Hypothesis
5,2867,Cultural
5,2867,culturally
4,646,Discrimination
3,183,Dioxide
4,901,Assumption
4,1008,Narrative
3,103,Photographer
3,166,Amendment
3,252,Hormone
4,567,Thesis
4,435,Feminist
3,183,Photography
3,169,Quantum
4,747,Labor
2,70,Predator
4,381,Aggression
3,198,Glucose
3,164,Underlie
3,289,Impulse
3,160,Juvenile
4,761,Theme
4,682,Colonial
4,897,Mechanism
4,713,Biological
3,222,Fusion
4,452,Oxygen
1,3,Crusher
4,647,Technological
4,402,Heritage
3,234,Analyze
4,1179,Whereas
3,202,Molecule
3,191,Theater
4,468,Synthesis
3,78,Vent
4,1168,Awareness
3,223,Calcium
3,182,Polar
4,386,Similarity
2,33,Astronomer
3,301,Characterize
2,28,Lobster
2,76,Anaerobic
4,607,Gene
4,763,Genetic
3,107,Transplant
1,0,Brachiopod
2,16,Caterpillar
3,70,Ozone
3,87,Pollen
2,49,Mammal
3,111,Plateau
5,1711,Environmental
2,18,Geologic
3,88,Peptide
2,72,Rift
2,5,Anemone
2,36,Graze
3,147,Homework
2,24,Puritan
1,9,Zooplankton
4,1005,Criteria
2,16,Phytoplankton
2,40,Vertebrate
3,177,Comic
4,830,Decline
4,581,Judgment
2,2,Neutrino
2,42,Vapor
2,8,Interstellar
4,497,Medieval
3,105,Novelist
3,382,Receptor
3,184,Fossil
3,214,Habitat
4,737,Accurately
3,379,Assert
4,419,Assertion
2,27,Geologist
4,612,Inherent
2,58,Salon
3,499,Sovereignty
4,839,Survival
4,813,Complexity
2,57,Isotope
4,972,Perception
2,35,Snail
2,56,Suture
3,359,Advocate
5,2774,Context
4,992,Crucial
3,176,Discriminate
-1,-1,Favor
3,182,Feminism
2,28,Galaxy
3,151,Generalization
3,311,Scholarly
3,350,Virus
3,310,Analogous
4,385,Analogy
1,4,Campesino
3,171,Census
4,667,Conceptual
2,25,Contaminant
3,469,Evolutionary
1,3,Framer
4,676,Landscape
4,344,Literacy
2,103,Neuron
2,36,Pleistocene
3,94,Suffrage
3,206,Tribal
4,444,Aesthetic
2,37,Aquifer
3,323,Biologist
4,1051,Entirely
2,49,Glacial
1,2,Homeworker
3,214,Metabolic
3,207,Prey
4,624,Random
3,118,Antibody
3,196,Canon
3,183,Contradict
4,387,Dominate
3,316,Genre
3,293,Illusion
3,93,Investigator
4,486,Migration
3,342,Reproductive
3,378,Undermine
3,104,Cone
4,694,Constitute
4,765,Consumer
3,428,Defense
4,933,Diversity
2,36,Generalist
3,277,Intuitive
3,133,Mantle
4,1328,Notion
3,123,Nutrient
3,130,Sculpture
4,1053,Typically
4,510,Controversial
4,643,Doctrine
3,293,Earnings
-1,-1,Electride
4,545,Ideology
2,13,Igneous
2,28,Oyster
2,78,Synthesize
3,160,Asymmetry
2,42,Fungus
4,396,Incomplete
4,848,Initially
2,62,Insurrection
4,348,Intact
1,5,Occultation
3,85,Remembrance
4,1144,Representation
4,486,Ritual
2,45,Secrete
3,183,Spiral
4,575,Acknowledge
3,259,Adolescent
4,1230,Creation
3,217,Kinship
2,9,Meteorite
1,6,Pollination
2,4,Refrigerant
1,2,Sinistral
1,9,Tritium
3,206,Wildlife
3,64,Ballet
4,424,Controversy
2,32,Handedness
3,185,Missionary
4,330,Obscure
3,185,Originate
1,6,Pollinate
3,204,Socioeconomic
3,206,Assimilation
3,505,Citizenship
3,174,Depict
4,835,Essentially
3,69,Fluctuation
4,758,Psychology
4,892,Radical
3,244,Reconcile
3,117,Terrestrial
4,1156,Urban
3,86,Volcanic
4,628,Vulnerable
4,477,Adaptation
3,106,Anthropologist
5,1678,Assessment
4,490,Capitalism
4,604,Enhance
4,489,Geographical
2,36,Grazer
-1,-1,Groundwater
4,468,Innovative
2,27,Milky
3,349,Participant
4,392,Pose
5,2470,Potentially
3,325,Prediction
4,557,Profound
4,564,Sensitivity
1,3,Supernova
3,355,Trigger
3,298,Adaptive
4,947,Category
3,166,Cavity
3,153,Continental
1,1,Dextral
3,85,Empiricism
3,198,Extinction
3,111,Geological
-1,-1,Harbor
3,356,Incentive
4,440,Incorporate
2,57,Isotopic
4,899,Precisely
-1,-1,Renaissance
3,163,Sensibility
3,174,Transcend
3,84,Afro
3,133,Autobiography
4,552,Bias
2,19,Comet
3,135,Cosmic
3,266,Deprivation
4,767,Domain
2,16,Flounder
3,79,Garrison
3,160,Inconsistency
4,441,Interact
4,945,Legislation
4,438,Myth
2,5,Nebula
2,45,Pancreas
3,294,Parameter
3,182,Predecessor
1,0,Psychohistorian
2,21,Silicate
2,23,Starry
